@RELATION ALGORITHM_RUNS_SAT12-ALL

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok , timeout , memout , not_applicable , crash , other}

@DATA
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,mxc09,1200,timeout
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,gnoveltyp2,1200,timeout
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,sattime,1200,timeout
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,sattimep,1200,timeout
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,clasp2,1200,timeout
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,clasp1,1200,timeout
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,picosat,1200,timeout
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,mphaseSAT,32.02,ok
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,sapperlot,1200,timeout
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,sol,1200,timeout
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,ebglucose,24.64,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,ebminisat,18.44,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,glucose2,1200,timeout
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,glueminisat,10.42,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,lingeling,3.22,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,lrglshr,6.49,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,minisatpsm,59.48,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,mphaseSAT64,14.76,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,precosat,7.58,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,qutersat,63.47,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,rcl,20.27,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,restartsat,6.33,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,cryptominisat2011,8.45,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,spear-sw,1057.0,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,spear-hw,1200,timeout
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,eagleup,1200,timeout
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,sparrow,265.13,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,marchrw,1200,timeout
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,mphaseSATm,129.02,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,satime11,1200,timeout
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,tnm,1200,timeout
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,mxc09,17.43,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,gnoveltyp2,35.38,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,sattime,1200,timeout
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,sattimep,1200,timeout
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,clasp2,1200,timeout
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,clasp1,1200,timeout
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,picosat,148.4,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,mphaseSAT,199.72,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,sapperlot,33.98,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,sol,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,ebglucose,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,ebminisat,931.15,ok
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,glucose2,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,glueminisat,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,lingeling,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,lrglshr,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,minisatpsm,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,mphaseSAT64,788.33,ok
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,precosat,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,qutersat,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,rcl,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,restartsat,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,cryptominisat2011,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,spear-sw,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,spear-hw,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,eagleup,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,sparrow,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,marchrw,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,mphaseSATm,801.46,ok
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,satime11,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,tnm,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,mxc09,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,gnoveltyp2,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,sattime,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,sattimep,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,clasp2,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,clasp1,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,picosat,1200,timeout
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,mphaseSAT,1006.4,ok
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,sapperlot,1163.9,ok
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,sol,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,ebglucose,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,ebminisat,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,glucose2,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,glueminisat,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,lingeling,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,lrglshr,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,minisatpsm,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,mphaseSAT64,0.86,ok
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,precosat,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,qutersat,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,rcl,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,restartsat,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,cryptominisat2011,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,spear-sw,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,spear-hw,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,eagleup,0.03,ok
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,sparrow,0.47,ok
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,marchrw,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,mphaseSATm,1.23,ok
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,satime11,0.14,ok
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,tnm,0.09,ok
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,mxc09,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,gnoveltyp2,0.55,ok
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,sattime,0.2,ok
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,sattimep,0.22,ok
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,clasp2,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,clasp1,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,picosat,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,mphaseSAT,1.14,ok
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,sapperlot,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,sol,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,ebglucose,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,ebminisat,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,glucose2,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,glueminisat,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,lingeling,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,lrglshr,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,minisatpsm,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,mphaseSAT64,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,precosat,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,qutersat,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,rcl,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,restartsat,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,cryptominisat2011,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,spear-sw,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,spear-hw,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,eagleup,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,sparrow,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,marchrw,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,mphaseSATm,1133.2,ok
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,satime11,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,tnm,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,mxc09,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,gnoveltyp2,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,sattime,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,sattimep,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,clasp2,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,clasp1,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,picosat,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,mphaseSAT,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,sapperlot,1200,timeout
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,sol,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,ebglucose,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,ebminisat,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,glucose2,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,glueminisat,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,lingeling,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,lrglshr,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,minisatpsm,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,mphaseSAT64,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,precosat,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,qutersat,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,rcl,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,restartsat,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,cryptominisat2011,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,spear-sw,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,spear-hw,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,eagleup,35.64,ok
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,sparrow,14.59,ok
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,marchrw,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,mphaseSATm,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,satime11,53.09,ok
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,tnm,72.79,ok
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,mxc09,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,gnoveltyp2,262.62,ok
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,sattime,132.39,ok
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,sattimep,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,clasp2,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,clasp1,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,picosat,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,mphaseSAT,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,sapperlot,1200,timeout
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,sol,1200,timeout
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,ebglucose,97.07,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,ebminisat,78.97,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,glucose2,28.72,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,glueminisat,19.1,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,lingeling,24.89,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,lrglshr,44.03,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,minisatpsm,13.91,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,mphaseSAT64,401.79,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,precosat,167.46,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,qutersat,4.32,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,rcl,46.69,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,restartsat,66.79,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,cryptominisat2011,69.8,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,spear-sw,208.92,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,spear-hw,226.48,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,eagleup,1200,timeout
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,sparrow,1200,timeout
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,marchrw,522.24,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,mphaseSATm,336.52,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,satime11,1200,timeout
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,tnm,1200,timeout
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,mxc09,75.44,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,gnoveltyp2,1200,timeout
